Alfa, Beta, Gamma, Alfa Rate, Beta Rate, Gamma Rate
-2.3127224,89.74517,172.68532,-0.02527237,0.05340576,1.4572144,
-2.3121123,89.73348,172.3977,-0.02527237,0.05340576,1.4572144,
-2.3252356,89.73204,172.40944,0.057458878,-0.50354004,-12.794495,
-2.3202496,89.752045,172.89171,0.08016825,0.0705719,1.4953613,
-2.3243592,89.73168,172.40714,0.10842085,0.005722046,-0.20217896,
-2.3198364,89.73752,172.53217,0.10842085,0.005722046,-0.20217896,
-2.3187993,89.73037,172.35202,0.10842085,0.005722046,-0.20217896,
-2.329369,89.73542,172.50287,0.18024445,-0.045776367,-1.6365051,
-2.3293316,89.73353,172.45992,0.18024445,-0.045776367,-1.6365051,
-2.3225794,89.74467,172.71169,0.18024445,-0.045776367,-1.6365051,
-2.317216,89.73254,172.39674,0.18024445,-0.045776367,-1.6365051,
-2.315138,89.72798,172.27559,0.18024445,-0.045776367,-1.6365051,
-2.3195806,89.74097,172.60803,0.19860268,-0.11253357,-3.4942627,
-2.3218153,89.75033,172.84293,0.19860268,-0.11253357,-3.4942627,
-2.3399158,89.77625,173.5155,0.2142191,0.38146973,8.716583,
-2.3306687,89.774765,173.45445,-0.059127808,-0.28419495,-6.6719055,
-2.327724,89.77077,173.35272,-0.059127808,-0.28419495,-6.6719055,
-2.331995,89.76994,173.34581,-0.28038025,-0.09727478,-1.5029907,
-2.334618,89.77234,173.41302,-0.28038025,-0.09727478,-1.5029907,
-2.3208222,89.74763,172.76736,-0.0086426735,-0.2117157,-5.142212,
-2.334933,89.74882,172.8398,-0.0086426735,-0.2117157,-5.142212,
-2.3296385,89.7455,172.74152,0.15932322,0.22315979,4.8561096,
-2.3279047,89.749725,172.84175,0.04017353,-0.005722046,-0.2670288,
-2.337332,89.755066,173.01062,-0.14871359,0.25749207,6.5727234,
-2.3369539,89.75658,173.05125,-0.07224083,-0.118255615,-2.6168823,
-2.338105,89.757416,173.07368,-0.07224083,-0.118255615,-2.6168823,
-2.3357873,89.74636,172.79762,-0.060856342,-0.059127808,-1.2588501,
-2.348225,89.74444,172.79355,-0.067174435,0.036239624,1.0757446,
-2.3486266,89.747055,172.85515,-0.067174435,0.036239624,1.0757446,
-2.340368,89.73357,172.49283,0.0027418137,-0.05531311,-1.3122559,
-2.3408592,89.72497,172.28035,0.0885129,0.047683716,0.9498596,
-2.3303041,89.731316,172.41092,-0.37384033,-0.09727478,-0.9994507,
-2.3343687,89.74242,172.69308,-0.003993511,0.11253357,2.696991,
-2.3390381,89.73878,172.61726,-0.24908781,0.01335144,0.9422302,
-2.3304372,89.74286,172.69481,-0.24908781,0.01335144,0.9422302,
-2.3353307,89.74675,172.8079,-0.46771765,-0.3528595,-7.7438354,
-2.3339152,89.74542,172.76738,-0.46771765,-0.3528595,-7.7438354,
-2.309957,89.7378,172.50499,0.08636713,0.04386902,0.75149536,
-2.316397,89.73354,172.42307,0.08636713,0.04386902,0.75149536,
-2.318071,89.74256,172.64609,0.27626753,-0.17929077,-4.8179626,
-2.329956,89.74033,172.62444,-0.18531084,-0.06866455,-1.0261536,
-2.330152,89.74529,172.74774,-0.2656579,-0.27656555,-5.630493,
-2.3382795,89.73749,172.5949,-0.27817488,-0.2746582,-5.6381226,
-2.3235905,89.73077,172.3835,-0.23335218,-0.25367737,-5.050659,
-2.3171084,89.743515,172.6812,-0.057935715,-0.18119812,-4.3182373,
-2.3222034,89.74389,172.69878,0.095546246,-0.23269653,-5.8670044,
-2.3223143,89.74671,172.75357,-0.049114227,-0.020980835,-0.2784729,
-2.3205092,89.7537,172.91635,-0.049114227,-0.020980835,-0.2784729,
-2.3001735,89.75122,172.79715,0.021100044,-0.333786,-7.9574585,
-2.3033512,89.745804,172.66986,-0.1757741,-0.038146973,-0.4348755,
-2.2979126,89.73717,172.44098,-0.1757741,-0.038146973,-0.4348755,
-2.3065577,89.74709,172.71078,-0.1757741,-0.038146973,-0.4348755,
-2.326404,89.7344,172.4709,0.09638071,-0.2670288,-6.855011,
-2.3200343,89.731224,172.37411,0.09638071,-0.2670288,-6.855011,
-2.3269465,89.74236,172.6674,-0.19174814,-0.09918213,-1.7662048,
-2.3291886,89.74558,172.75114,-0.19174814,-0.09918213,-1.7662048,
-2.3361633,89.730034,172.39195,0.14930964,-0.12588501,-3.5438538,
-2.3274312,89.73378,172.46294,-0.45013428,-0.24414062,-5.3520203,
-2.3191888,89.73779,172.53378,-0.45919418,-0.061035156,-0.17929077,
-2.3221703,89.739174,172.57639,-0.45919418,-0.061035156,-0.17929077,
-2.3210285,89.737915,172.53816,-0.40447712,0.23651123,6.8130493,
-2.3243084,89.74067,172.61485,0.27614832,0.11062622,1.3771057,
-2.3333106,89.73796,172.57732,0.27614832,0.11062622,1.3771057,
-2.3196409,89.75076,172.85233,0.054836273,0.032424927,0.61798096,
-2.3230722,89.7463,172.75613,0.08314848,0.019073486,0.24795532,
-2.3216603,89.75083,172.86108,-0.25618076,0.26512146,6.843567,
-2.3075159,89.74538,172.66745,-0.120699406,-0.05340576,-0.92315674,
-2.3067799,89.739044,172.50253,-0.019788742,0.17547607,4.3792725,
-2.3155456,89.75617,172.9533,0.07355213,-0.1487732,-3.730774,
-2.3198524,89.75837,173.01822,-0.16516447,0.104904175,2.89917,
-2.3203764,89.76549,173.20065,0.11408329,0.06866455,1.4801025,
-2.3255951,89.76456,173.19283,0.056803226,0.0019073486,-0.17929077,
-2.322142,89.76049,173.08426,0.023782253,-0.04386902,-1.1482239,
-2.317321,89.735275,172.45988,-0.03182888,-0.15640259,-3.7155151,
-2.3070157,89.741875,172.58719,-0.118136406,-0.11062622,-2.231598,
-2.317702,89.74562,172.71696,-0.13947487,0.05340576,1.7700195,
-2.3187962,89.741104,172.61864,-0.13947487,0.05340576,1.7700195,
-2.3212879,89.738335,172.56018,-0.13947487,0.05340576,1.7700195,
-2.314111,89.74296,172.64542,0.118255615,0.49209595,11.722565,
-2.3119397,89.760124,173.06306,0.11783838,0.05531311,1.1520386,
-2.3092282,89.76226,173.10255,-0.27483702,-0.17356873,-3.490448,
-2.3032231,89.76019,173.0397,-0.12755394,0.07247925,2.2888184,
-2.312074,89.759155,173.03537,-0.12755394,0.07247925,2.2888184,
-2.319163,89.75064,172.84308,-0.12755394,0.07247925,2.2888184,
-2.3373256,89.751656,172.91388,-0.16361475,-0.02670288,-0.18692017,
-2.3265264,89.757286,173.02644,0.3054142,0.17166138,3.4751892,
-2.3278751,89.76576,173.23816,0.34970045,0.078201294,1.0299683,
-2.322938,89.753494,172.92163,-0.15991926,0.05722046,1.7738342,
-2.334535,89.75189,172.91301,-0.15991926,0.05722046,1.7738342,
-2.3416402,89.755806,173.02933,-0.15991926,0.05722046,1.7738342,
-2.3358674,89.755165,172.99368,-0.15991926,0.05722046,1.7738342,
-2.3285747,89.751045,172.86916,-0.15991926,0.05722046,1.7738342,
-2.326666,89.736336,172.52048,-0.10365248,-0.1335144,-2.7542114,
-2.326173,89.7347,172.47966,0.053942204,-0.15640259,-3.8986206,
-2.3435733,89.74547,172.79333,0.105679035,0.11253357,2.5405884,
-2.333071,89.752464,172.93533,-0.08481741,0.1487732,3.8986206,
-2.3282826,89.75492,172.97665,0.23466349,0.3528595,7.663727,
-2.3207269,89.736694,172.50163,-0.25635958,-0.2784729,-5.619049,
-2.3314652,89.74249,172.67583,0.14913082,0.19454956,4.425049,
-2.33902,89.750015,172.86705,-0.102996826,-0.059127808,-0.91552734,
-2.339744,89.7441,172.72597,-0.102996826,-0.059127808,-0.91552734,
-2.3379343,89.746086,172.77718,-0.102996826,-0.059127808,-0.91552734,
-2.340746,89.75241,172.93915,-0.08255243,-0.032424927,-0.5645752,
-2.3375916,89.75088,172.89627,-0.08255243,-0.032424927,-0.5645752,
-2.341875,89.75321,172.96667,-0.08255243,-0.032424927,-0.5645752,
-2.3288074,89.761246,173.12859,0.14567375,-0.08201599,-2.3841858,
-2.311251,89.74668,172.72023,0.14567375,-0.08201599,-2.3841858,
-2.3225691,89.75105,172.86337,0.09661913,0.17356873,3.8642883,
-2.3461375,89.754135,172.9934,0.058174133,0.17547607,4.1122437,
-2.3390796,89.75308,172.95157,0.21451712,-0.062942505,-2.2392273,
-2.3329628,89.73824,172.57817,0.36382675,0.20980835,3.5629272,
-2.3190079,89.75011,172.82664,0.09256601,-0.22506714,-5.8631897,
-2.3180768,89.74166,172.62045,0.09256601,-0.22506714,-5.8631897,
-2.3050997,89.748375,172.7478,-0.18197298,0.11634827,3.3683777,
-2.3269756,89.74441,172.71939,-0.18197298,0.11634827,3.3683777,
-2.3215861,89.74702,172.76727,0.07122755,0.02670288,0.45013428,
-2.3310976,89.74212,172.6857,0.07122755,0.02670288,0.45013428,
-2.334541,89.74223,172.69963,-0.14847517,-0.036239624,-0.46539307,
-2.335602,89.742195,172.70049,-0.14847517,-0.036239624,-0.46539307,
-2.3497567,89.74389,172.76752,0.27668476,0.11444092,1.82724,
-2.3460972,89.745186,172.79068,0.16844273,-0.0667572,-2.292633,
-2.3461862,89.74401,172.76617,0.46670437,0.12779236,1.3999939,
-2.3446488,89.75288,172.98,0.124275684,0.0743866,1.4801025,
-2.3413417,89.74374,172.74953,-0.12773275,-0.36621094,-8.281708,
-2.3352826,89.743484,172.72723,0.14269352,-0.036239624,-1.3542175,
-2.3413258,89.75011,172.90645,0.05173683,0.05340576,1.1177063,
-2.3448124,89.74875,172.88489,0.0808239,-0.10681152,-2.7580261,
-2.339013,89.74085,172.67291,0.0808239,-0.10681152,-2.7580261,
-2.322062,89.74285,172.66518,0.0808239,-0.10681152,-2.7580261,
-2.3562796,89.74635,172.85683,-0.017046928,-0.009536743,-0.15640259,
-2.3435626,89.7364,172.57155,-0.060796738,-0.0743866,-1.4572144,
-2.3543906,89.74973,172.92433,0.1449585,-0.31089783,-8.041382,
-2.3413665,89.761925,173.18729,-0.41282177,0.18310547,5.6381226,
-2.348116,89.75294,172.99004,-0.0086426735,-0.04005432,-0.9422302,
-2.3496034,89.75578,173.05948,-0.0086426735,-0.04005432,-0.9422302,
-2.3347843,89.76546,173.25262,0.44560432,0.30136108,6.2446594,
-2.3288703,89.77926,173.55855,0.04839897,0.23841858,5.5007935,
-2.336924,89.7879,173.79015,-0.32621622,-0.5493164,-12.046814,
-2.3427038,89.7747,173.50287,0.03963709,0.4940033,11.5242,
-2.3362892,89.77534,173.49051,0.057280064,0.0038146973,-0.09918213,
-2.3328757,89.76816,173.30415,0.057280064,0.0038146973,-0.09918213,
-2.3383353,89.77387,173.4605,0.2490282,-0.09727478,-3.0593872,
-2.326357,89.77454,173.44643,0.2490282,-0.09727478,-3.0593872,
-2.3285995,89.765755,173.24208,0.23794174,-0.28800964,-7.7400208,
-2.3419194,89.783035,173.68358,0.23794174,-0.28800964,-7.7400208,
-2.3336554,89.77718,173.51576,0.23794174,-0.28800964,-7.7400208,
-2.3273902,89.767456,173.2664,-0.108897686,0.17166138,4.470825,
-2.3222337,89.76786,173.2592,-0.108897686,0.17166138,4.470825,
-2.3196297,89.76604,173.2045,-0.108897686,0.17166138,4.470825,
-2.314889,89.74308,172.64041,0.12809038,0.062942505,0.9460449,
-2.3363159,89.73453,172.51204,-0.21702051,0.22888184,5.8784485,
-2.3382795,89.74931,172.87083,-0.1757145,-0.08583069,-1.5106201,
-2.3266003,89.74386,172.69821,-0.44310093,-0.23460388,-4.4784546,
-2.324676,89.73777,172.54704,-0.15711784,-0.09536743,-1.7433167,
-2.3245957,89.737526,172.54059,-0.15711784,-0.09536743,-1.7433167,
-2.3364391,89.75014,172.87836,-0.01168251,0.10108948,2.4490356,
-2.3550465,89.76255,173.23541,-0.013947487,-0.18310547,-4.1389465,
-2.3512783,89.750786,172.93771,-0.013947487,-0.18310547,-4.1389465,
-2.3454359,89.74335,172.73993,-0.013947487,-0.18310547,-4.1389465,
-2.319438,89.74667,172.7464,0.33456087,-0.2002716,-6.328583,
-2.3155284,89.746826,172.73598,0.33456087,-0.2002716,-6.328583,
-2.3204968,89.74244,172.65155,0.027060509,0.12588501,3.0174255,
-2.3146355,89.738785,172.54175,-0.30475855,0.15258789,4.375458,
-2.3165426,89.74225,172.63509,-0.30475855,0.15258789,4.375458,
-2.316232,89.74426,172.68086,-0.30475855,0.15258789,4.375458,
-2.3269784,89.73891,172.58589,-0.30475855,0.15258789,4.375458,
-2.3324761,89.74088,172.64633,-0.30475855,0.15258789,4.375458,
-2.3178792,89.74541,172.7027,0.20772219,0.045776367,0.46920776,
-2.3262336,89.73088,172.38596,-0.14609098,-0.05340576,-0.7209778,
-2.327841,89.73677,172.53171,-0.14609098,-0.05340576,-0.7209778,
-2.3333247,89.73936,172.60936,-0.14609098,-0.05340576,-0.7209778,
-2.3307233,89.73336,172.45706,-0.14609098,-0.05340576,-0.7209778,
-2.3399856,89.73691,172.56541,-0.14609098,-0.05340576,-0.7209778,
-2.3327281,89.73994,172.61948,0.63204765,-0.16212463,-5.607605,
-2.328154,89.74057,172.62077,0.63204765,-0.16212463,-5.607605,
-2.3408942,89.742874,172.71521,0.107586384,0.06484985,0.831604,
-2.3316288,89.73417,172.47447,0.3439784,-0.2193451,-6.4888,
-2.327247,89.74193,172.65302,-0.29480457,-0.25367737,-4.951477,
-2.3272955,89.7405,172.62227,-0.29480457,-0.25367737,-4.951477,
-2.332522,89.73036,172.39964,-0.117242336,-0.2040863,-4.3525696,
-2.3462777,89.722946,172.26822,-0.066280365,0.0019073486,0.2593994,
-2.3280873,89.73319,172.45312,-0.066280365,0.0019073486,0.2593994,
-2.329667,89.74112,172.65205,-0.23519993,-0.011444092,0.6942749,
-2.315171,89.75044,172.82042,-0.23519993,-0.011444092,0.6942749,
-2.337959,89.75228,172.96844,-0.12797117,-0.08010864,-1.5563965,
-2.353624,89.74197,172.74724,-0.12797117,-0.08010864,-1.5563965,
-2.3468037,89.74175,172.72034,-0.024676323,0.29945374,7.4272156,
-2.34844,89.741554,172.71916,-0.1218915,0.01335144,0.48828125,
-2.3515294,89.752525,172.98889,-2.3841858E-4,0.3528595,8.3732605,
-2.3685732,89.75505,173.09987,0.013113022,0.16975403,3.9672852,
-2.3552666,89.74471,172.79904,0.013113022,0.16975403,3.9672852,
-2.349186,89.736046,172.5725,0.2733469,0.207901,4.322052,
-2.3470247,89.75638,173.0618,0.07921457,-0.11062622,-2.8877258,
-2.3422084,89.77183,173.4123,0.15771389,-0.12207031,-3.2806396,
-2.324041,89.76026,173.0832,0.15771389,-0.12207031,-3.2806396,
-2.3156824,89.76005,173.05908,0.15771389,-0.12207031,-3.2806396,
-2.3197625,89.75195,172.88103,-6.556511E-4,-0.1411438,-3.33786,
-2.3127244,89.75063,172.82773,-6.556511E-4,-0.1411438,-3.33786,
-2.3183703,89.75766,173.01747,0.033438206,0.29563904,7.270813,
-2.3379247,89.76178,173.16972,-0.4016161,0.1449585,4.4288635,
-2.3345823,89.75195,172.91478,-0.4016161,0.1449585,4.4288635,
-2.348066,89.73992,172.6729,-0.4016161,0.1449585,4.4288635,
-2.3438203,89.73981,172.64194,-0.2657175,0.15258789,4.7836304,
-2.3545003,89.759705,173.14752,-0.2657175,0.15258789,4.7836304,
-2.3460732,89.75728,173.06635,-0.15801191,-0.045776367,-0.705719,
-2.3485668,89.75497,173.01855,-0.15801191,-0.045776367,-0.705719,
-2.3505764,89.7566,173.07295,-0.0718832,0.017166138,0.5493164,
-2.3457866,89.75402,173.00041,0.024795532,-0.04005432,-0.957489,
-2.3441434,89.759575,173.11342,-0.23955107,0.1296997,3.5629272,
-2.3553786,89.76687,173.30602,-0.23955107,0.1296997,3.5629272,
-2.363214,89.75179,172.95949,-0.23955107,0.1296997,3.5629272,
-2.354989,89.75556,169.41298,-0.24497509,0.41770935,12.878418,
-2.34721,89.75648,169.9238,-0.24497509,0.41770935,12.878418,
-2.3512564,89.74265,170.91429,0.3889799,0.19454956,5.7144165,
-2.4514475,90.250854,133.83466,3.9340854,-10.019302,-145.55359,
0.7687058,66.24088,75.08538,-4.8927217,-2.073288,8.72612,
-1.9447317,47.437687,87.73198,-4.285187,-7.5979233,7.4653625,
-2.6450102,45.352978,89.54503,-4.285187,-7.5979233,7.4653625,
-3.6914334,44.274754,91.04011,-5.058408,-4.0597916,6.454468,
-4.5874925,43.57134,92.36669,-5.058408,-4.0597916,6.454468,
-0.21715769,102.99438,-40.036297,0.3052503,15.6879425,-56.411743,
0.37032425,106.39416,-46.91545,-4.243031,14.579773,-48.184395,
0.9100008,109.37744,-53.119724,6.193712,20.528793,-27.417183,
1.8123068,113.72183,-61.426918,4.141897,12.495041,-20.32566,
2.22001,115.63068,-65.27146,2.0326376,9.628296,-18.798828,
2.5576682,117.11362,-68.31478,0.1348257,4.47464,-17.091751,
3.2098577,119.336494,-72.59928,2.325654,8.852005,-10.11467,
3.532961,120.27817,-74.24918,-0.34195185,0.7572174,-0.7305145,
4.336094,122.24881,-77.613525,2.854824,6.002426,-3.2539368,
1.7943813,107.956764,-39.098637,-18.25142,-35.303116,-93.912125,
-5.425358,75.039856,51.61842,-9.219408,-25.17128,55.054665,
-6.6008973,70.51126,60.905304,-6.510496,-19.546509,44.53087,
-9.037031,60.99263,81.76791,-6.0653687,-15.342712,40.252686,
-7.3824663,91.59507,-26.724361,7.022381,20.187378,-70.31966,
-6.541651,95.28752,-36.628056,7.022381,20.187378,-70.31966,
-5.26681,98.50638,-43.399685,7.022381,20.187378,-70.31966,
-2.8689415,103.47205,-53.52714,9.668768,18.642426,-29.356956,
-0.28221515,108.343346,-62.664135,6.820373,9.263992,-14.696121,
0.7425293,109.62107,-64.375015,6.820373,9.263992,-14.696121,
2.0557303,111.09542,-66.237236,5.185604,4.6577454,-8.680344,
4.323452,113.6698,-69.64624,2.8973818,2.6721954,-5.935669,
4.8157587,114.206184,-70.44996,3.0761957,2.981186,-4.343033,
6.954029,116.299095,-73.099594,2.51019,3.7117004,-1.285553,
7.445208,116.676094,-73.23628,2.51019,3.7117004,-1.285553,
7.7077017,117.00468,-73.57323,2.4855137,1.4095306,2.111435,
7.936245,117.08939,-73.49713,2.4855137,1.4095306,2.111435,
8.132643,117.14204,-73.361885,2.4855137,1.4095306,2.111435,
8.266739,117.20857,-73.34108,2.4855137,1.4095306,2.111435,
8.370456,117.29134,-73.352875,-0.8544922,-1.203537,-1.5544891,
8.895331,117.46467,-72.73842,2.5627613,0.5970001,3.5171509,
11.347316,118.54618,-69.82888,8.193493,8.787155,4.6863556,
12.740454,119.4161,-68.51259,12.459993,6.8035126,11.329651,
15.440269,121.12441,-66.116104,12.459993,6.8035126,11.329651,
18.186438,122.73469,-63.600742,4.9142838,3.950119,3.5629272,
19.545431,123.76979,-62.50169,4.9142838,3.950119,3.5629272,
19.842337,123.9954,-62.246525,4.9142838,3.950119,3.5629272,
20.11509,124.20335,-62.020466,1.2602806,2.7008057,-0.46730042,
20.644897,124.500404,-61.498783,1.0113716,1.6880035,0.024795532,
20.985678,124.69877,-61.15108,0.14209747,1.8997192,-1.3713837,
21.04884,124.76157,-61.106773,1.1820793,1.8997192,-0.12111664,
21.210869,124.85465,-60.93658,1.1820793,1.8997192,-0.12111664,
21.054388,124.60957,-60.86412,-0.13685226,2.6168823,-2.5138855,
20.866713,124.51868,-61.00699,0.45871735,1.1177063,-0.39291382,
20.859549,124.50565,-61.00167,0.45871735,1.1177063,-0.39291382,
20.890337,124.08354,-60.56,-0.08440018,-5.1498413,4.954338,
14.954403,109.93891,-51.01186,-13.678074,-18.86177,29.216766,
7.568584,100.74571,17.847492,-12.617588,-10.410309,-36.42702,
2.3189697,96.067444,16.089684,-12.617588,-10.410309,-36.42702,
1.1314608,94.478806,54.36249,-12.617588,-10.410309,-36.42702,
-1.3877364,91.088455,135.82666,-1.4475584,-1.5335083,34.194946,
-1.8875898,90.44682,151.03322,-1.1402369,-1.2187958,14.270782,
-1.9546273,90.323586,153.61877,-0.40361285,-0.6122589,17.719269,
-2.0324955,90.21021,156.78471,-0.30905008,-0.44441223,16.117096,
-2.141987,90.05165,160.30508,-0.29706955,-0.5092621,11.077881,
-2.2385755,89.9234,163.06456,0.050902367,-0.2746582,6.8244934,
-2.258099,89.87364,164.16437,-0.30970573,-0.37193298,4.1389465,
-2.3014023,89.83293,165.14487,-0.48357248,-0.22315979,5.970001,
-2.378253,89.76214,167.43765,-0.19615889,-0.036239624,5.4626465,
-2.3946717,89.7386,167.84993,0.43833256,0.13160706,5.973816,
-2.4633598,89.66904,169.58733,0.19431114,0.049591064,4.4555664,
-2.474722,89.66234,170.16917,-0.08332729,0.15258789,4.722595,
-2.4841747,89.65495,170.45686,-0.30499697,0.16021729,5.4473877,
-2.4929614,89.646255,170.40497,0.03504753,0.05531311,1.0681152,
-2.4840481,89.641,170.33289,-0.0013709068,-0.14686584,-2.8190613,
-2.4867516,89.628876,170.14001,-0.0013709068,-0.14686584,-2.8190613,
-2.4767747,89.62442,170.17584,-0.113368034,-0.030517578,0.31280518,
-2.4843647,89.638245,170.66109,-0.113368034,-0.030517578,0.31280518,
-2.4848068,89.632126,170.5428,-0.049948692,0.011444092,0.5340576,
-2.4701738,89.6494,170.93861,-0.27799606,0.076293945,2.3155212,
-2.4479697,89.641426,170.71623,-0.24372339,0.032424927,1.9798279,
-2.4665935,89.64826,170.94206,0.2297759,-0.09346008,-3.047943,
-2.4392664,89.63502,170.53883,-0.08422136,-0.23841858,-5.2757263,
-2.4383986,89.62617,170.33582,0.05865097,0.207901,4.5394897,
-2.4455788,89.63057,170.46469,-0.27483702,0.09918213,3.1166077,
-2.4497635,89.63133,170.49438,0.46902895,-0.6790161,-15.6440735,
-2.332143,89.62602,169.76642,-0.089883804,0.48065186,12.016296,
-2.1671846,89.58095,141.52507,0.32931566,-0.0038146973,-134.51385,
-2.2255688,89.58277,144.88641,0.32931566,-0.0038146973,-134.51385,
-2.309112,89.5957,152.59898,0.32931566,-0.0038146973,-134.51385,
-2.344547,89.6095,155.27826,0.6850958,-0.24795532,5.54657,
-2.361817,89.61531,157.81776,-0.24598837,-0.17738342,8.785248,
-2.4058633,89.63033,162.28044,-0.24598837,-0.17738342,8.785248,
-2.4633222,89.61596,167.62296,-0.24598837,-0.17738342,8.785248,
-2.4542918,89.60671,168.64516,-0.24598837,-0.17738342,8.785248,
-2.4450824,89.59565,168.86208,-0.31638145,-0.18692017,-1.9340515,
-2.4717505,89.60024,169.41313,-0.059127808,0.30517578,7.4539185,
-2.4836495,89.59983,169.53685,-0.080406666,0.17929077,4.4937134,
-2.4841893,89.59817,169.6018,0.07420778,-0.2117157,-4.901886,
-2.4818475,89.612114,169.95317,0.07420778,-0.2117157,-4.901886,
-2.4773622,89.606346,169.83554,0.07420778,-0.2117157,-4.901886,
-2.4764585,89.61266,170.00856,0.018894672,0.12397766,2.8953552,
-2.5149915,89.63188,165.37282,-3.9850473,0.6752014,-169.75021,
-2.5042567,89.64218,168.42131,0.077843666,-0.15830994,-1.411438,
-2.5128286,89.64428,169.59457,0.077843666,-0.15830994,-1.411438,
-2.5087583,89.64717,169.86633,0.094890594,0.27656555,6.9847107,
-2.5150642,89.6473,170.05281,0.094890594,0.27656555,6.9847107,
-2.53084,89.64912,170.8686,-0.40835142,-0.12397766,-0.88119507,
-2.522552,89.64902,170.88034,0.177145,-0.12588501,-3.1852722,
-2.509734,89.64402,170.7618,0.08547306,-0.017166138,-0.4196167,
-2.5039616,89.63324,170.60121,-0.009357929,0.11253357,2.7770996,
-2.4955535,89.634995,170.69356,-0.246346,-0.049591064,0.02670288,
-2.5054927,89.6237,170.49188,0.24652481,-0.13160706,-3.8223267,
-2.5012918,89.62932,170.61578,-0.07909536,-0.18501282,-3.7155151,
-2.5082667,89.61073,170.24158,-0.037312508,-0.44631958,-9.349823,
-2.496506,89.61778,170.3459,0.026881695,-0.022888184,-0.667572,
