X, Y, Z
0.5904043,-6.473608,-3.184213,
0.57634705,-6.4665794,-3.1631272,
0.5693184,-6.4806366,-3.1631272,
0.5904043,-6.494694,-3.1631272,
0.5693184,-6.459551,-3.1631272,
0.5974329,-6.501723,-3.1631272,
0.5693184,-6.494694,-3.1771843,
0.55526114,-6.51578,-3.1912415,
0.5693184,-6.494694,-3.1631272,
0.5693184,-6.494694,-3.1912415,
0.5693184,-6.51578,-3.1631272,
0.5904043,-6.494694,-3.1701558,
0.57634705,-6.4876657,-3.1631272,
0.5693184,-6.473608,-3.184213,
0.5974329,-6.473608,-3.1560986,
0.61149013,-6.5228086,-3.184213,
0.5693184,-6.494694,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.14907,
0.61149013,-6.494694,-3.1631272,
0.5693184,-6.4876657,-3.205299,
0.61149013,-6.51578,-3.1631272,
0.5693184,-6.473608,-3.1701558,
0.5693184,-6.473608,-3.1350126,
0.5904043,-6.473608,-3.1420412,
0.54823256,-6.5087514,-3.1631272,
0.5904043,-6.501723,-3.1350126,
0.5904043,-6.5087514,-3.1490698,
0.57634705,-6.51578,-3.1490698,
0.57634705,-6.4806366,-3.1701558,
0.5904043,-6.5087514,-3.1701558,
0.54823256,-6.473608,-3.184213,
0.5974329,-6.51578,-3.184213,
0.57634705,-6.4806366,-3.1631272,
0.5904043,-6.51578,-3.1771843,
0.61851877,-6.51578,-3.1490698,
0.5904043,-6.5087514,-3.1631272,
0.57634705,-6.501723,-3.184213,
0.5904043,-6.494694,-3.1209555,
0.5693184,-6.529837,-3.1631272,
0.61149013,-6.51578,-3.1771843,
0.54823256,-6.494694,-3.1420412,
0.5693184,-6.51578,-3.1631272,
0.5904043,-6.529837,-3.1701558,
0.5693184,-6.51578,-3.1631272,
0.5974329,-6.51578,-3.1631272,
0.5904043,-6.5087514,-3.1631272,
0.5974329,-6.5438943,-3.14907,
0.5974329,-6.51578,-3.1631272,
0.5904043,-6.5438943,-3.1912415,
0.5693184,-6.4525223,-3.1350126,
0.6044615,-6.494694,-3.14907,
0.5693184,-6.494694,-3.1701558,
0.5974329,-6.4806366,-3.1631272,
0.61851877,-6.4665794,-3.1560984,
0.5974329,-6.501723,-3.1350126,
0.5693184,-6.494694,-3.1912415,
0.55526114,-6.494694,-3.1631272,
0.5904043,-6.5368657,-3.1631272,
0.58337563,-6.5228086,-3.205299,
0.61851877,-6.51578,-3.1560986,
0.5693184,-6.501723,-3.1420412,
0.5693184,-6.51578,-3.1350126,
0.6044615,-6.51578,-3.1701558,
0.6044615,-6.5087514,-3.1982703,
0.61149013,-6.473608,-3.1631272,
0.5693184,-6.51578,-3.14907,
0.57634705,-6.494694,-3.1631272,
0.5693184,-6.5228086,-3.184213,
0.61851877,-6.51578,-3.1420412,
0.6044615,-6.51578,-3.1912415,
0.6044615,-6.51578,-3.184213,
0.5693184,-6.5438943,-3.1420412,
0.5904043,-6.4806366,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.5693184,-6.572009,-3.1560986,
0.5974329,-6.5228086,-3.1560986,
0.5904043,-6.5087514,-3.184213,
0.5904043,-6.529837,-3.1771843,
0.632576,-6.4876657,-3.1701558,
0.5974329,-6.51578,-3.1350126,
0.61149013,-6.494694,-3.1420412,
0.61851877,-6.51578,-3.1771843,
0.5904043,-6.501723,-3.1631272,
0.5974329,-6.529837,-3.14907,
0.61149013,-6.494694,-3.1420412,
0.5904043,-6.494694,-3.1420412,
0.5693184,-6.4876657,-3.1631272,
0.5974329,-6.529837,-3.1771843,
0.57634705,-6.501723,-3.1631272,
0.5904043,-6.494694,-3.184213,
0.5974329,-6.5228086,-3.1560986,
0.5693184,-6.494694,-3.1420412,
0.6044615,-6.51578,-3.1631272,
0.5693184,-6.494694,-3.184213,
0.61149013,-6.494694,-3.1631272,
0.632576,-6.51578,-3.1420412,
0.5693184,-6.501723,-3.127984,
0.62554735,-6.5087514,-3.1631272,
0.6044615,-6.4876657,-3.1139266,
0.61149013,-6.4525223,-3.1631272,
0.6044615,-6.5087514,-3.14907,
0.58337563,-6.51578,-3.1631272,
0.58337563,-6.51578,-3.1631272,
0.58337563,-6.494694,-3.1771843,
0.5904043,-6.5087514,-3.1560986,
0.5693184,-6.4525223,-3.1912415,
0.61149013,-6.51578,-3.1631272,
0.5693184,-6.494694,-3.184213,
0.5974329,-6.51578,-3.1560986,
0.6044615,-6.494694,-3.184213,
0.5974329,-6.494694,-3.14907,
0.5904043,-6.51578,-3.1631272,
0.57634705,-6.494694,-3.19827,
0.61851877,-6.501723,-3.1982703,
0.5622898,-6.494694,-3.1771843,
0.6044615,-6.51578,-3.1701558,
0.61149013,-6.51578,-3.1631272,
0.632576,-6.5087514,-3.1631272,
0.5974329,-6.5228086,-3.1560986,
0.5693184,-6.51578,-3.184213,
0.58337563,-6.51578,-3.1420412,
0.5974329,-6.5087514,-3.1560986,
0.5974329,-6.51578,-3.1631272,
0.632576,-6.51578,-3.1420412,
0.632576,-6.51578,-3.1631272,
0.5904043,-6.494694,-3.1771843,
0.5904043,-6.5087514,-3.1701558,
0.6044615,-6.494694,-3.1631272,
0.5974329,-6.5087514,-3.1420412,
0.5974329,-6.51578,-3.1912415,
0.5974329,-6.5228086,-3.1490698,
0.5974329,-6.494694,-3.184213,
0.58337563,-6.51578,-3.184213,
0.58337563,-6.501723,-3.1912415,
0.6044615,-6.4525223,-3.219356,
0.632576,-6.51578,-3.1631272,
0.61149013,-6.4806366,-3.1771843,
0.58337563,-6.51578,-3.1771843,
0.62554735,-6.494694,-3.1560986,
0.61851877,-6.51578,-3.106898,
0.6044615,-6.494694,-3.0998695,
0.57634705,-6.5087514,-3.1350126,
0.6044615,-6.501723,-3.1631272,
0.5693184,-6.5368657,-3.1420412,
0.57634705,-6.494694,-3.1420412,
4.8848925,-4.210392,-3.3247855,
5.0816936,-4.0557623,-3.2685564,
5.1098084,-4.0557623,-3.1631272,
5.137923,-4.1752486,-2.8538678,
-0.8366531,-6.0729766,-3.127984,
-2.3970072,-5.6864023,-3.0647264,
-4.111991,-4.723481,-3.2896423,
-4.2385063,-4.540737,-3.4583292,
-4.1752486,-4.52668,-3.465358,
-4.224449,-4.414222,-3.5848444,
-4.2385063,-4.4001646,-3.5497012,
-4.203363,-4.4001646,-3.6059303,
-4.2385063,-4.4001646,-3.5426726,
-4.154163,-4.414222,-3.5497012,
-3.7886744,-4.695367,-3.6059303,
3.8587136,-5.0467978,-2.551637,
4.069572,-4.9413686,-2.17912,
3.907914,-5.1100554,-2.2423775,
3.8235705,-5.13817,-2.2423775,
3.830599,-5.152227,-2.2775207,
3.795456,-5.159256,-2.270492,
3.7181413,-5.2014275,-2.235349,
3.7462556,-5.208456,-2.2283204,
-3.4302146,-5.173313,-3.0014687,
-3.5918732,-4.920283,-3.3599284,
-3.6762164,-4.8499966,-3.388043,
-3.6691878,-4.618052,-3.851932,
-3.5848444,-4.6672525,-3.8730178,
-3.5778158,-4.6531954,-3.8870752,
-3.6059303,-4.6813097,-3.837875,
-3.5567298,-4.6110234,-3.9222183,
-3.5848444,-4.618052,-3.929247,
-3.5426726,-4.57588,-3.9362755,
-3.5426726,-4.5969663,-3.9784474,
-4.1611915,-3.3247855,-4.8851395,
-4.1611915,-3.409129,-4.8710823,
-4.1401052,-3.3739858,-4.800796,
-4.1471343,-3.3950715,-4.8078246,
-4.1611915,-3.4021003,-4.8289104,
-4.111991,-3.3599284,-4.8078246,
-4.1611915,-3.4302146,-4.8710823,
-4.1049623,-3.4794152,-4.800796,
-4.0487337,-3.4934723,-4.744567,
-4.111991,-3.4794152,-4.758624,
-4.111991,-3.4794152,-4.744567,
-4.111991,-3.4794152,-4.786739,
-4.027648,-3.5426726,-4.7937675,
-2.699238,-4.2806783,-5.025712,
-0.7593383,-5.3138857,-4.5337086,
0.84343463,-6.494694,-2.8468392,
0.4428032,-6.4876657,-3.1771843,
0.61851877,-6.501723,-3.1420412,
0.58337563,-6.501723,-3.1912415,
0.632576,-6.473608,-3.1631272,
0.61149013,-6.473608,-3.1420412,
0.61149013,-6.51578,-3.1209555,
0.5974329,-6.4665794,-3.1631272,
0.61851877,-6.4876657,-3.1560984,
0.61149013,-6.4525223,-3.1631272,
0.58337563,-6.4525223,-3.1420412,
0.61149013,-6.473608,-3.184213,
0.632576,-6.473608,-3.1631272,
0.6255474,-6.4806366,-3.1631272,
0.632576,-6.494694,-3.184213,
0.632576,-6.5438943,-3.1420412,
0.5974329,-6.51578,-3.1631272,
0.632576,-6.51578,-3.1631272,
0.61851877,-6.473608,-3.1420412,
0.5904043,-6.4525223,-3.2123275,
0.58337563,-6.501723,-3.1209555,
0.6044615,-6.4876657,-3.205299,
0.61851877,-6.4806366,-3.1420412,
0.6044615,-6.5087514,-3.19827,
0.6044615,-6.4525223,-3.2685564,
0.8715491,-6.494694,-3.1350126,
0.86452055,-6.501723,-3.1420412,
0.8996636,-6.4665794,-3.127984,
0.9137209,-6.4806366,-3.0998695,
0.8996636,-6.5087514,-3.0787835,
0.9137209,-6.51578,-3.0998695,
0.8996636,-6.494694,-3.071755,
0.90669227,-6.5087514,-3.0998695,
0.9137209,-6.494694,-3.0998695,
0.90669227,-6.494694,-3.1209555,
0.90669227,-6.501723,-3.0998695,
0.93480676,-6.501723,-3.0998695,
0.9207495,-6.51578,-3.0647264,
0.9207495,-6.5228086,-3.0858123,
0.90669227,-6.4876657,-3.0998695,
0.93480676,-6.51578,-3.0998695,
0.90669227,-6.501723,-3.1139266,
0.9207495,-6.4806366,-3.0998695,
0.8856064,-6.501723,-3.1209555,
0.8996636,-6.4876657,-3.092841,
0.90669227,-6.51578,-3.0998695,
0.89263505,-6.501723,-3.0787835,
0.9207495,-6.501723,-3.127984,
0.9137209,-6.501723,-3.0787835,
0.90669227,-6.4806366,-3.0787835,
0.8856064,-6.501723,-3.1209555,
0.90669227,-6.51578,-3.0998695,
0.9137209,-6.5438943,-3.0998695,
0.8856064,-6.501723,-3.0998695,
0.8996636,-6.51578,-3.0998695,
0.9277781,-6.51578,-3.0998695,
0.9207495,-6.494694,-3.0998695,
0.8996636,-6.51578,-3.0647264,
0.94183534,-6.51578,-3.071755,
0.90669227,-6.51578,-3.0787835,
0.9207495,-6.4876657,-3.050669,
0.8996636,-6.51578,-3.106898,
0.93480676,-6.51578,-3.1139266,
0.8856064,-6.51578,-3.0576978,
0.9137209,-6.51578,-3.0998695,
0.9207495,-6.51578,-3.0998695,
0.9277781,-6.494694,-3.0998695,
0.9137209,-6.501723,-3.0998695,
0.9207495,-6.501723,-3.0787835,
0.8856064,-6.51578,-3.092841,
0.9277781,-6.51578,-3.1209555,
0.9277781,-6.473608,-3.0998695,
0.9137209,-6.494694,-3.1209555,
0.9207495,-6.501723,-3.0647264,
0.8996636,-6.494694,-3.0998695,
0.93480676,-6.5228086,-3.1139266,
0.89263505,-6.5087514,-3.0998695,
0.89263505,-6.51578,-3.092841,
0.8856064,-6.4876657,-3.0998695,
0.948864,-6.4876657,-3.0998695
