X, Y, Z, Dlugosc wektora
-0.040449776,0.0049884445,1.0212213,1.0246773,
-0.041317333,0.0045546666,1.0225227,1.0226476,
-0.042944,0.005422222,1.0225227,1.022364,
-0.04370311,0.0052053332,1.0237155,1.028828,
-0.04370311,0.0052053332,1.0237155,1.0256052,
-0.040992,0.0040124445,1.0244746,1.0267342,
-0.040992,0.0040124445,1.0244746,1.0219212,
-0.040992,0.0040124445,1.0244746,1.0207356,
-0.042835556,0.004337778,1.0245831,1.0252628,
-0.040883556,0.0028195556,1.0234987,1.0237149,
-0.041317333,0.003904,1.0251254,1.020829,
-0.041859556,0.0042293333,1.022848,1.0240151,
-0.041859556,0.0042293333,1.022848,1.0203667,
-0.040992,0.005422222,1.023824,1.024223,
-0.040341333,0.005313778,1.0220889,1.026729,
-0.040341333,0.005313778,1.0220889,1.0241661,
-0.040992,0.0040124445,1.0252337,1.0253947,
-0.043486223,0.003904,1.0242578,1.0266697,
-0.04077511,0.00488,1.0237155,1.025001,
-0.03882311,0.004337778,1.0219804,1.024305,
-0.042618666,0.008892444,1.0264267,1.022258,
-0.039907556,0.0050968886,1.0253422,1.026239,
-0.039907556,0.0050968886,1.0253422,1.0229187,
-0.04023289,0.005639111,1.0231733,1.0235794,
-0.041642666,0.005639111,1.0254507,1.0261618,
-0.041642666,0.005639111,1.0254507,1.0251538,
-0.038389333,0.0028195556,1.0231733,1.0254761,
-0.044353776,0.0040124445,1.0259929,1.0245157,
-0.044353776,0.0040124445,1.0259929,1.0260302,
-0.040883556,0.002928,1.0233903,1.0222093,
-0.040883556,0.002928,1.0233903,1.0229404,
-0.040883556,0.002928,1.0233903,1.023963,
-0.040883556,0.002928,1.0233903,1.023457,
-0.04023289,0.0065066665,1.0251254,1.0260693,
-0.043052442,0.002928,1.0246916,1.0258472,
-0.038931556,0.0033617776,1.0271858,1.0229362,
-0.041534223,0.0040124445,1.0224142,1.0259953,
-0.039582223,0.0033617776,1.0232818,1.0238622,
-0.042618666,0.0026026666,1.0248,1.0270272,
-0.042618666,0.0026026666,1.0248,1.024246,
-0.041100442,0.0049884445,1.0234987,1.0229276,
-0.040666666,0.0057475553,1.0215467,1.0230185,
-0.041968,0.002928,1.0259929,1.0236967,
-0.043052442,0.0042293333,1.0231733,1.0256789,
-0.041100442,0.002928,1.0240409,1.0239875,
-0.041100442,0.002928,1.0240409,1.0255078,
-0.042618666,0.006289778,1.0219804,1.0229424,
-0.041425776,0.0034702222,1.0219804,1.0290246,
-0.041425776,0.0034702222,1.0219804,1.0242065,
-0.040558223,0.006398222,1.0231733,1.0243127,
-0.040558223,0.006398222,1.0231733,1.0230101,
-0.040558223,0.006398222,1.0231733,1.02642,
-0.040558223,0.006398222,1.0231733,1.0245394,
-0.040558223,0.006398222,1.0231733,1.0249892,
-0.04218489,0.006289778,1.0249084,1.0238944,
-0.04120889,0.0034702222,1.0227395,1.0249295,
-0.041100442,0.004337778,1.0248,1.0250835,
-0.041100442,0.004337778,1.0248,1.0234524,
-0.043052442,0.005422222,1.0241493,1.0248624,
-0.040558223,0.0040124445,1.022631,1.0240667,
-0.041534223,0.006398222,1.0241493,1.0265682,
-0.04218489,0.0028195556,1.0205706,1.021446,
-0.04218489,0.0028195556,1.0205706,1.0270535,
-0.04218489,0.0028195556,1.0205706,1.0224574,
-0.041859556,0.0041208887,1.0223057,1.02457,
-0.041859556,0.0041208887,1.0223057,1.0234283,
-0.041534223,0.003904,1.0233902,1.025292,
-0.042618666,0.0065066665,1.0233903,1.0242703,
-0.042618666,0.0065066665,1.0233903,1.0275816,
-0.041534223,0.0032533333,1.0230649,1.0244641,
-0.042401776,0.004446222,1.0245831,1.0249709,
-0.042401776,0.004446222,1.0245831,1.0269412,
-0.039907556,0.0055306666,1.0246916,1.0254803,
-0.04218489,0.006181333,1.0244746,1.027077,
-0.04218489,0.006181333,1.0244746,1.0271429,
-0.039582223,0.007157333,1.0234987,1.0246246,
-0.042510223,0.0067235553,1.0250169,1.0262556,
-0.040666666,0.0045546666,1.0227395,1.0236831,
-0.042076442,0.0040124445,1.0239325,1.0231926,
-0.04392,0.005313778,1.0236071,1.0243081,
-0.041317333,0.0059644445,1.0250169,1.0247878,
-0.040449776,0.0052053332,1.0271858,1.0259907,
-0.03979911,0.0057475553,1.0250169,1.0259084,
-0.041859556,0.0057475553,1.0230649,1.0231819,
-0.039582223,0.002711111,1.0253422,1.0264182,
-0.042076442,0.004446222,1.0263182,1.0269787,
-0.040992,0.0065066665,1.0253422,1.0258592,
-0.040558223,0.0050968886,1.0236071,1.0236679,
-0.043269332,0.003144889,1.0208961,1.022369,
-0.043269332,0.003144889,1.0208961,1.0261607,
-0.042293333,0.005313778,1.0250169,1.0258229,
-0.042293333,0.005313778,1.0250169,1.0228257,
-0.042293333,0.005313778,1.0250169,1.023756,
-0.042293333,0.005313778,1.0250169,1.0268927,
-0.042293333,0.005313778,1.0250169,1.024157,
-0.039690666,0.005313778,1.0226312,1.0233507,
-0.039690666,0.005313778,1.0226312,1.0217735,
-0.039690666,0.005313778,1.0226312,1.0240209,
-0.039690666,0.005313778,1.0226312,1.0245966,
-0.039690666,0.005313778,1.0226312,1.0259168,
-0.04218489,0.0069404445,1.0245831,1.023801,
-0.04218489,0.0069404445,1.0245831,1.0232538,
-0.044570666,0.0022773333,1.0224142,1.0256444,
-0.04077511,0.0035786666,1.0261014,1.0255716,
-0.04392,0.00488,1.0237155,1.025415,
-0.04392,0.00488,1.0237155,1.0235131,
-0.041968,0.005313778,1.0229565,1.026321,
-0.037738666,0.005856,1.020896,1.0255312,
-0.041534223,0.00488,1.023824,1.0254433,
-0.04175111,0.005422222,1.0224142,1.0249904,
-0.04175111,0.005422222,1.0224142,1.0260432,
-0.041100442,0.0065066665,1.0242578,1.0253417,
-0.038714666,0.0035786666,1.0244746,1.0256077,
-0.040883556,0.0069404445,1.0264267,1.0269412,
-0.040883556,0.0069404445,1.0264267,1.0209498,
-0.038931556,0.004663111,1.0256675,1.025029,
-0.043811556,0.0035786666,1.0258844,1.0267322,
-0.043811556,0.0035786666,1.0258844,1.0238684,
-0.043811556,0.0035786666,1.0258844,1.0233499,
-0.040883556,0.005639111,1.0274026,1.0245936,
-0.03828089,0.0060728886,1.0250169,1.0234911,
-0.03828089,0.0060728886,1.0250169,1.0229998,
-0.042618666,0.0042293333,1.0234987,1.0252944,
-0.042618666,0.0042293333,1.0234987,1.0233136,
-0.042618666,0.0042293333,1.0234987,1.0243342,
-0.04272711,0.0037955556,1.0233902,1.0247476,
-0.04272711,0.0037955556,1.0233902,1.0243503,
-0.04272711,0.0037955556,1.0233902,1.0246849,
-0.040124442,0.0040124445,1.0237156,1.0262394,
-0.040124442,0.0040124445,1.0237156,1.0226048,
-0.040124442,0.0040124445,1.0237156,1.0249813,
-0.040124442,0.0040124445,1.0237156,1.0225543,
-0.040666666,0.003904,1.0249084,1.0243424,
-0.04175111,0.00488,1.0216551,1.0231739,
-0.041317333,0.0035786666,1.022631,1.0228027,
-0.041317333,0.0035786666,1.022631,1.0200442,
-0.04077511,0.0067235553,1.0232818,1.0260808,
-0.042835556,0.0055306666,1.0237155,1.0237586,
-0.039690666,0.005313778,1.022848,1.023988,
-0.040992,0.0047715553,1.0249084,1.0258311,
-0.040883556,0.0070488886,1.0231733,1.0224413,
-0.040992,0.006289778,1.0249084,1.0242978,
-0.040992,0.006289778,1.0249084,1.0246668,
-0.040992,0.006289778,1.0249084,1.022415,
-0.040992,0.006289778,1.0249084,1.0248816,
-0.040883556,0.006289778,1.0252337,1.0264777,
-0.043052442,0.0047715553,1.0263182,1.0264329,
-0.041968,0.0035786666,1.0221974,1.0243893,
-0.04272711,0.0047715553,1.0240408,1.0248284,
-0.040666666,0.0034702222,1.0255591,1.0230247,
-0.040883556,0.0052053332,1.0227395,1.0244329,
-0.040124442,0.005422222,1.0232818,1.021747,
-0.040124442,0.005422222,1.0232818,1.023449,
-0.041534223,0.007157333,1.0245831,1.0256506,
-0.039582223,0.0032533333,1.0248001,1.0244834,
-0.039582223,0.0032533333,1.0248001,1.0237348,
-0.040666666,0.004446222,1.0256675,1.0257308,
-0.043486223,0.002928,1.022631,1.0242093,
-0.043486223,0.002928,1.022631,1.0229286,
-0.043486223,0.002928,1.022631,1.0269208,
-0.043486223,0.002928,1.022631,1.0266122,
-0.043486223,0.002928,1.022631,1.0216507,
-0.043486223,0.002928,1.022631,1.0234494,
-0.042076442,0.003904,1.0245831,1.0247148,
-0.040558223,0.0034702222,1.022631,1.0274012,
-0.041317333,0.003687111,1.0243661,1.02315,
-0.043052442,0.0060728886,1.0211129,1.0232532,
-0.043052442,0.0060728886,1.0211129,1.0236481,
-0.041642666,0.006398222,1.0264267,1.024505,
-0.041100442,0.00488,1.0236071,1.0242225,
-0.041100442,0.00488,1.0236071,1.0241678,
-0.042293333,0.0060728886,1.022848,1.0231117,
-0.040124442,0.004337778,1.022848,1.0251052,
-0.040124442,0.005856,1.0252337,1.0230718,
-0.040124442,0.005856,1.0252337,1.0227184,
-0.040124442,0.005856,1.0252337,1.0228117,
-0.041100442,0.0042293333,1.0251253,1.0241606,
-0.041100442,0.0042293333,1.0251253,1.0260879,
-0.041100442,0.0042293333,1.0251253,1.0238528,
-0.041100442,0.0042293333,1.0251253,1.021589,
-0.041100442,0.0042293333,1.0251253,1.0271497,
-0.041968,0.0049884445,1.0233902,1.024906,
-0.041968,0.0049884445,1.0233902,1.0257993,
-0.041968,0.0049884445,1.0233902,1.022694,
-0.041968,0.0049884445,1.0233902,1.0219368,
-0.039907556,0.005639111,1.0242578,1.0220363,
-0.039690666,0.006615111,1.0240409,1.0236914,
-0.041968,0.004337778,1.0242578,1.023734,
-0.042835556,0.0045546666,1.0223057,1.0220305,
-0.043269332,0.00488,1.0255592,1.0244788,
-0.040666666,0.0045546666,1.0242578,1.0251089,
-0.041317333,0.005639111,1.023824,1.0246981,
-0.042510223,0.006181333,1.023824,1.021618,
-0.042510223,0.006181333,1.023824,1.0255868,
-0.042510223,0.006181333,1.023824,1.0230558,
-0.041425776,0.0065066665,1.0244747,1.024458,
-0.039365333,0.0035786666,1.0231733,1.0267909,
-0.042618666,0.004446222,1.0231733,1.0245022,
-0.042618666,0.004446222,1.0231733,1.0232522,
-0.041100442,0.0047715553,1.025776,1.0256572,
-0.04272711,0.005313778,1.022848,1.0278411,
-0.04272711,0.005313778,1.022848,1.0251508,
-0.04272711,0.005313778,1.022848,1.023673,
-0.038606223,0.0041208887,1.0231733,1.0253378,
-0.04392,0.005313778,1.0244746,1.0248529,
-0.042293333,0.0070488886,1.0248001,1.0247657,
-0.04175111,0.006289778,1.0232818,1.0262328,
-0.04272711,0.0050968886,1.0245831,1.0242234,
-0.04272711,0.0050968886,1.0245831,1.0228913,
-0.041968,0.008133333,1.0237155,1.023572,
-0.04392,0.0042293333,1.0271858,1.0280819,
-0.043052442,0.005422222,1.0210044,1.0219393,
-0.043052442,0.005422222,1.0210044,1.0234357,
-0.040341333,0.0045546666,1.0239325,1.0249647,
-0.04023289,0.003687111,1.0212213,1.0275413,
-0.04272711,0.004337778,1.0259929,1.0265394,
-0.042293333,0.007265778,1.0256675,1.0259129,
-0.037955556,0.0040124445,1.0248,1.0265261,
-0.03925689,0.005639111,1.022848,1.0228122,
-0.040992,0.0070488886,1.0256675,1.0254166,
-0.040558223,0.0045546666,1.0221974,1.0221246,
-0.040558223,0.0045546666,1.0221974,1.0254477,
-0.042944,0.0057475553,1.0231733,1.023174,
-0.04175111,0.0024942223,1.0203538,1.025952,
-0.041425776,0.0055306666,1.0278364,1.025115,
-0.041425776,0.0055306666,1.0278364,1.0274291,
-0.04272711,0.0055306666,1.0233902,1.0240616,
-0.04272711,0.0055306666,1.0233902,1.0245131,
-0.042835556,0.0040124445,1.0221974,1.0228585,
-0.039582223,0.0049884445,1.0223057,1.0233246,
-0.039365333,0.00488,1.0240409,1.0278077,
-0.042401776,0.005856,1.0239325,1.0243913,
-0.041100442,0.006289778,1.0231733,1.0243124,
-0.041100442,0.006289778,1.0231733,1.0256163,
-0.04077511,0.0055306666,1.0270773,1.0287157,
-0.041317333,0.003904,1.0201368,1.0212392,
-0.043594666,0.003904,1.0232818,1.0264097,
-0.039907556,0.0040124445,1.022631,1.0226245,
-0.042401776,0.0041208887,1.0224142,1.0227898,
-0.04175111,0.0049884445,1.0250169,1.0256873,
-0.043052442,0.006832,1.0221974,1.0247968,
-0.04175111,0.0065066665,1.0213298,1.02221,
-0.04175111,0.0065066665,1.0213298,1.0245357,
-0.04370311,0.0067235553,1.022848,1.0226332,
-0.04370311,0.0067235553,1.022848,1.0276849,
-0.041534223,0.0049884445,1.0191609,1.02362,
-0.04120889,0.007265778,1.0232818,1.0232922,
-0.043269332,0.0042293333,1.0215466,1.0224106,
-0.041425776,0.0069404445,1.0246916,1.0244187,
-0.04120889,0.006398222,1.0253422,1.0265574,
-0.04120889,0.006398222,1.0253422,1.0247414,
-0.041317333,0.005639111,1.0219804,1.0225046,
-0.041317333,0.005639111,1.0219804,1.0260233,
-0.040449776,0.004337778,1.0224142,1.0230696,
-0.040449776,0.004337778,1.0224142,1.0257101,
-0.041968,0.0050968886,1.025776,1.0264418,
-0.041968,0.0050968886,1.025776,1.0253152,
-0.038389333,0.0045546666,1.0223057,1.0254984,
-0.040992,0.0084586665,1.0210044,1.0227737,
-0.043377776,0.0055306666,1.0231733,1.0246525,
-0.043377776,0.0055306666,1.0231733,1.0229036,
-0.043377776,0.0055306666,1.0231733,1.0218278,
-0.041317333,0.0030364443,1.0259929,1.0250598,
-0.040558223,0.0065066665,1.0248,1.0261414,
-0.040992,0.0049884445,1.0224142,1.027543,
-0.042835556,0.005639111,1.0252337,1.0256938,
-0.04272711,0.0040124445,1.0269688,1.0266964,
-0.04272711,0.0018435555,1.0224142,1.0269874,
-0.042076442,0.004663111,1.0231733,1.0241716,
-0.042076442,0.004663111,1.0231733,1.0219432,
-0.041425776,0.0070488886,1.0220889,1.021793,
-0.041425776,0.0070488886,1.0220889,1.0219476,
-0.041100442,0.0033617776,1.0275111,1.0282215,
-0.03979911,0.0041208887,1.0223058,1.0226666,
-0.042618666,0.0042293333,1.0206791,1.0247885,
-0.03979911,0.00488,1.0243663,1.0243602,
-0.04120889,0.00488,1.0215467,1.023133,
-0.04175111,0.0057475553,1.0200285,1.0220811,
-0.042835556,0.0060728886,1.0217636,1.023298,
-0.040666666,0.005313778,1.0224142,1.0241454,
-0.041968,0.009109333,1.0246916,1.0269506,
-0.041968,0.009109333,1.0246916,1.025231,
-0.041968,0.009109333,1.0246916,1.0233575,
-0.041968,0.009109333,1.0246916,1.0240395,
-0.041968,0.009109333,1.0246916,1.0226543,
-0.042835556,0.005313778,1.0244746,1.0255859,
-0.041317333,0.003144889,1.0275111,1.0265393,
-0.040341333,0.0042293333,1.0242578,1.0238824,
-0.043052442,0.0033617776,1.0237155,1.0246074,
-0.04218489,0.0050968886,1.0215466,1.02492,
-0.043377776,0.0055306666,1.0217636,1.0260584,
-0.04272711,0.0052053332,1.0215467,1.0224013,
-0.04272711,0.0052053332,1.0215467,1.023396,
-0.042944,0.006398222,1.0229565,1.0235103,
-0.043269332,0.0045546666,1.020896,1.0229219,
-0.043269332,0.0045546666,1.020896,1.0246893,
-0.041425776,0.007157333,1.0264267,1.0238925,
-0.041425776,0.007157333,1.0264267,1.0261408,
-0.041425776,0.007157333,1.0264267,1.0239414,
-0.045329776,0.0037955556,1.0243661,1.0239435,
-0.039365333,0.006398222,1.0231733,1.0235099,
-0.040883556,0.004663111,1.0217636,1.0236742,
-0.040449776,0.003687111,1.0241493,1.0249544,
-0.042835556,0.0060728886,1.0230649,1.0222263,
-0.041534223,0.0037955556,1.0250169,1.0250634,
-0.042076442,0.0045546666,1.0258844,1.0222596,
-0.042618666,0.0050968886,1.0227395,1.0240699,
-0.043811556,0.007157333,1.0240409,1.0250027,
-0.043811556,0.007157333,1.0240409,1.0249997,
-0.043811556,0.007157333,1.0240409,1.0251337,
-0.039473776,0.0050968886,1.0252337,1.0257764,
-0.040341333,0.0045546666,1.0252337,1.0231695,
-0.039473776,0.0033617776,1.0237155,1.0246154,
-0.041968,0.006398222,1.0248,1.0246391,
-0.039582223,0.006289778,1.0237156,1.0249528,
-0.039473776,0.006289778,1.0242578,1.025488,
-0.04175111,0.0052053332,1.026969,1.0252179,
-0.042510223,0.005313778,1.0207876,1.0238621,
-0.044028442,0.0035786666,1.0256675,1.0222672,
-0.044028442,0.0035786666,1.0256675,1.022301,
-0.043269332,0.0049884445,1.0230649,1.0235214,
-0.040992,0.0076995553,1.0211129,1.0210922,
-0.040992,0.0076995553,1.0211129,1.0224211,
-0.042076442,0.005313778,1.0271858,1.0283662,
-0.044462223,0.0024942223,1.0226312,1.0255545,
-0.042401776,0.006289778,1.0227395,1.0254258,
-0.040666666,0.005856,1.025776,1.0257826,
-0.04175111,0.00488,1.0225227,1.0257263,
-0.04175111,0.00488,1.0225227,1.0247242,
-0.037955556,0.005313778,1.0229565,1.0245179,
-0.044353776,0.00488,1.0249084,1.0261703,
-0.04023289,0.002711111,1.0221974,1.0236564,
-0.041534223,0.00488,1.0212213,1.02253,
-0.041534223,0.00488,1.0212213,1.02465,
-0.04370311,0.0011928888,1.0264267,1.027074,
-0.04370311,0.004337778,1.0225227,1.0243081,
-0.043486223,0.0065066665,1.0233902,1.024111,
-0.043486223,0.0065066665,1.0233902,1.0235751,
-0.041317333,0.0050968886,1.0263182,1.0233139,
-0.04175111,0.0074826665,1.0264267,1.0273256,
-0.04413689,0.005856,1.0211129,1.022202,
-0.043269332,0.0065066665,1.0251253,1.0261607,
-0.04392,0.005856,1.0249084,1.0273526,
-0.04120889,0.006832,1.0270773,1.0261225,
-0.04120889,0.006832,1.0270773,1.0260322,
-0.04120889,0.006832,1.0270773,1.0232126,
-0.041859556,0.0060728886,1.021872,1.0272033,
-0.041859556,0.0060728886,1.021872,1.0241109,
-0.041859556,0.0060728886,1.021872,1.0249902,
-0.041859556,0.004663111,1.0250169,1.0213416,
-0.041859556,0.004663111,1.0250169,1.0229356,
-0.04120889,0.007916444,1.0236071,1.0244669,
-0.04218489,0.0065066665,1.0230649,1.0263425,
-0.04272711,0.004337778,1.0250169,1.0225524,
-0.043269332,0.004337778,1.0264267,1.0256003,
-0.042293333,0.0059644445,1.0249084,1.0254577,
-0.042293333,0.0059644445,1.0249084,1.022831,
-0.041859556,0.0055306666,1.026752,1.025084,
-0.043811556,0.004337778,1.0232818,1.0244287,
-0.04077511,0.004446222,1.0210044,1.0243969,
-0.043594666,0.002928,1.0234987,1.0259085,
-0.043594666,0.002928,1.0234987,1.0233803,
-0.043594666,0.002928,1.0234987,1.0264046,
-0.042835556,0.0040124445,1.0219804,1.0243284,
-0.042835556,0.0040124445,1.0219804,1.0211929,
-0.040449776,0.0059644445,1.0244746,1.0241903,
-0.040449776,0.004663111,1.0232818,1.0247313,
-0.041317333,0.0049884445,1.0240408,1.0228219,
-0.041317333,0.0049884445,1.0240408,1.0246525,
-0.041317333,0.0049884445,1.0240408,1.0273004,
-0.042835556,0.0042293333,1.025776,1.0272598,
-0.042618666,0.0047715553,1.0258844,1.0230209,
-0.042401776,0.0047715553,1.0250169,1.025383,
-0.042401776,0.0047715553,1.0250169,1.024863,
-0.042835556,0.0035786666,1.0215467,1.0238533,
-0.040992,0.0057475553,1.0245831,1.0233438,
-0.041425776,0.0076995553,1.0236071,1.0218347,
-0.040666666,0.0057475553,1.0249084,1.0230198,
-0.044245332,0.0052053332,1.0221974,1.0225526,
-0.041317333,0.006615111,1.0225227,1.0222034,
-0.041317333,0.006615111,1.0225227,1.0245041,
-0.040016,0.0040124445,1.0223057,1.0229756,
-0.03925689,0.0040124445,1.0217636,1.0245637,
-0.03925689,0.0040124445,1.0217636,1.0240401,
-0.03925689,0.0040124445,1.0217636,1.0248737,
-0.03925689,0.0040124445,1.0217636,1.0232686,
-0.04023289,0.0030364443,1.0243663,1.024519,
-0.04175111,0.0052053332,1.0237155,1.0235299,
-0.039148442,0.005639111,1.022848,1.0254793,
-0.04120889,0.0030364443,1.0245831,1.0276538,
-0.04120889,0.0030364443,1.0245831,1.0252935,
-0.04120889,0.0030364443,1.0245831,1.0249014,
-0.043486223,0.004337778,1.0259929,1.0240309,
-0.043486223,0.004337778,1.0259929,1.0244995,
-0.043486223,0.004337778,1.0259929,1.026167,
-0.043486223,0.004337778,1.0259929,1.025539,
-0.04272711,0.0059644445,1.0201368,1.0245308,
-0.041100442,0.007265778,1.0224142,1.0222696,
-0.041100442,0.007265778,1.0224142,1.026458,
-0.042076442,0.0050968886,1.0200285,1.0228051,
-0.040666666,0.0049884445,1.0239325,1.0263686,
-0.040666666,0.0049884445,1.0239325,1.0258812,
-0.040666666,0.0049884445,1.0239325,1.0250746,
-0.04023289,0.0041208887,1.0233902,1.0244279,
-0.04023289,0.0041208887,1.0233902,1.0230902,
-0.041425776,0.005422222,1.022848,1.0242321,
-0.041100442,0.006289778,1.0219804,1.0218589,
-0.041425776,0.007591111,1.0197031,1.0229076,
-0.042510223,0.007808,1.0264267,1.0302794,
-0.041317333,0.006181333,1.025776,1.0254296,
-0.040124442,0.004337778,1.0216551,1.0253589,
-0.04077511,0.00488,1.0217636,1.021261,
-0.040341333,0.005313778,1.0201368,1.0212799,
-0.041534223,0.0035786666,1.0251253,1.0253289,
-0.041534223,0.0035786666,1.0251253,1.0218779,
-0.041534223,0.0035786666,1.0251253,1.0251511,
-0.041534223,0.0035786666,1.0251253,1.0222974,
-0.040016,0.005422222,1.0248,1.0280995,
-0.044245332,0.0042293333,1.0230649,1.02278,
-0.041534223,0.006615111,1.0216551,1.0225463,
-0.041534223,0.006615111,1.0216551,1.0276039,
-0.04218489,0.005422222,1.0212213,1.0236481,
-0.041317333,0.005422222,1.0230649,1.025487,
-0.041534223,0.0041208887,1.0255591,1.0253468,
-0.041534223,0.0041208887,1.0255591,1.0273573,
-0.041317333,0.0042293333,1.0230649,1.0233711,
-0.041317333,0.0042293333,1.0230649,1.0239713,
-0.041317333,0.0042293333,1.0230649,1.0243827,
-0.041859556,0.0047715553,1.0223057,1.0190079,
-0.037196442,0.0057475553,1.0217636,1.0228026,
-0.039690666,0.0074826665,1.021872,1.0227467,
-0.042944,0.0065066665,1.023824,1.026214,
-0.042944,0.0065066665,1.023824,1.0232888,
-0.04023289,0.004337778,1.0250169,1.0271996,
-0.042944,0.0041208887,1.0227395,1.021719,
-0.042944,0.0041208887,1.0227395,1.0241487,
-0.043052442,0.0040124445,1.0233902,1.02441,
-0.041534223,0.006398222,1.0215467,1.022415,
-0.041534223,0.006398222,1.0215467,1.0278956,
-0.041534223,0.006398222,1.0215467,1.0230652,
-0.041534223,0.006398222,1.0215467,1.0235752,
-0.041534223,0.006398222,1.0215467,1.0240278,
-0.041534223,0.006398222,1.0215467,1.0207238,
-0.041534223,0.006398222,1.0215467,1.0268128,
-0.042510223,0.0055306666,1.0248,1.0262355,
-0.038172442,0.005639111,1.0248,1.0247746,
-0.04120889,0.002168889,1.0232818,1.021606,
-0.04120889,0.002168889,1.0232818,1.0255276,
-0.043269332,0.0059644445,1.0221974,1.0236791,
-0.043269332,0.0059644445,1.0221974,1.0264319,
-0.04120889,0.00488,1.0249084,1.0253571,
-0.040341333,0.0035786666,1.0246916,1.0263188,
-0.039690666,0.0041208887,1.0234987,1.0235631,
-0.040666666,0.0030364443,1.0190524,1.0201838,
-0.042401776,0.0047715553,1.0227395,1.0250745,
-0.041968,0.004337778,1.022848,1.0252256,
-0.040016,0.006181333,1.0226312,1.0238688,
-0.041317333,0.005639111,1.0233902,1.0236679,
-0.041317333,0.005639111,1.0233902,1.0245568,
-0.041317333,0.005639111,1.0233902,1.0236305,
-0.039690666,0.0035786666,1.021872,1.0233989,
-0.039690666,0.0035786666,1.021872,1.0227109,
-0.041425776,0.004663111,1.0229565,1.0230118,
-0.040124442,0.0055306666,1.0246916,1.0254323,
-0.040124442,0.0055306666,1.0246916,1.0264851,
-0.041534223,0.005639111,1.0242578,1.0274314,
-0.040883556,0.0060728886,1.026752,1.0264897,
-0.041859556,0.006615111,1.0224142,1.0243316,
-0.041859556,0.006615111,1.0224142,1.0221165,
-0.041859556,0.006615111,1.0224142,1.0249033,
-0.041534223,0.0052053332,1.022848,1.0236883,
-0.04023289,0.0052053332,1.0240409,1.0249794,
-0.04023289,0.0052053332,1.0240409,1.0271398,
-0.040666666,0.0023857777,1.0239325,1.0250767,
-0.04175111,0.007591111,1.0230649,1.0243478,
-0.043377776,0.0050968886,1.025776,1.0261729,
-0.041425776,0.005313778,1.0223057,1.0244513,
-0.041425776,0.005313778,1.0223057,1.0252279,
-0.041859556,0.004337778,1.0229564,1.0226848,
-0.041859556,0.004337778,1.0229564,1.0244862,
-0.038606223,0.007265778,1.0252337,1.0241816,
-0.038497776,0.0070488886,1.0239325,1.0236964,
-0.040341333,0.003687111,1.0231733,1.0252038,
-0.044570666,0.004446222,1.0232818,1.0271806,
-0.042510223,0.0059644445,1.0262098,1.021895,
-0.04120889,0.006615111,1.0239325,1.023491,
-0.04120889,0.006615111,1.0239325,1.0253713,
-0.041317333,0.0052053332,1.0233902,1.0227842,
-0.041425776,0.0057475553,1.0251253,1.0257356,
-0.04023289,0.005639111,1.0230649,1.0242414,
-0.04023289,0.005639111,1.0230649,1.0240358,
-0.04175111,0.0060728886,1.0227395,1.0238276,
-0.041425776,0.0052053332,1.0217636,1.0223346,
-0.041425776,0.0052053332,1.0217636,1.0228188,
-0.041968,0.0057475553,1.0224142,1.0228081,
-0.041968,0.0057475553,1.0224142,1.027197,
-0.041968,0.0057475553,1.0224142,1.0250401,
-0.038172442,0.005639111,1.0245831,1.0238087,
-0.042618666,0.006398222,1.0219804,1.0214539,
-0.043594666,0.006832,1.0241493,1.0244848,
-0.041642666,0.004663111,1.0255591,1.0249318,
-0.03904,0.0049884445,1.0242578,1.0231061,
-0.03904,0.0049884445,1.0242578,1.0227165,
-0.03904,0.0049884445,1.0242578,1.0252721,
-0.039907556,0.006832,1.0242578,1.0224972,
-0.04120889,0.0055306666,1.0223058,1.022926,
-0.04077511,0.003904,1.0221974,1.023225,
-0.04077511,0.003904,1.0221974,1.0272554,
-0.041642666,0.004663111,1.0254507,1.0268607,
-0.041642666,0.004663111,1.0254507,1.0247412,
-0.041534223,0.0060728886,1.0227395,1.0221984,
-0.043811556,0.005639111,1.0234987,1.0238286,
-0.040666666,0.0055306666,1.0230649,1.0227187,
-0.040666666,0.0055306666,1.0230649,1.0258238,
-0.040666666,0.0055306666,1.0230649,1.0232708,
-0.040666666,0.0055306666,1.0230649,1.0228196,
-0.042076442,0.006181333,1.0214382,1.0225184,
-0.038064,0.0070488886,1.0232818,1.0249836,
-0.04023289,0.0049884445,1.0216551,1.0252533,
-0.041425776,0.002711111,1.0243663,1.0247885,
-0.040558223,0.006181333,1.0263182,1.0251101,
-0.039907556,0.0050968886,1.0220889,1.0228533,
-0.042401776,0.0060728886,1.0250169,1.0258584,
-0.042401776,0.0060728886,1.0250169,1.0232414,
-0.042401776,0.0060728886,1.0250169,1.0258406,
-0.042401776,0.0060728886,1.0250169,1.0240713,
-0.042401776,0.0060728886,1.0250169,1.0240889,
-0.042401776,0.0060728886,1.0250169,1.027177,
-0.042401776,0.0060728886,1.0250169,1.0248712,
-0.042401776,0.0060728886,1.0250169,1.0251107,
-0.042401776,0.0060728886,1.0250169,1.0226825,
-0.042401776,0.0060728886,1.0250169,1.0212947,
-0.042076442,0.0047715553,1.0242578,1.0223243,
-0.044896,0.006181333,1.0217636,1.026318,
-0.044896,0.006181333,1.0217636,1.024955,
-0.040449776,0.0034702222,1.0194862,1.0217967,
